,Line,Group,Left,Right,ref_transcript,hyp_transcript,asr_hyp,interview_name,diff_name,diff_typ
32071,1087,did the- <-> ***,did the- , ***,rev,openai-async,True,VLD_se0_ag4_f_02_1,del_restart,verbatim
32072,1364,did you wanna- <-> ***,did you wanna- , ***,rev,openai-async,True,VLD_se0_ag4_f_02_1,del_restart,verbatim
32073,1769,in- <-> ***,in- , ***,rev,openai-async,True,VLD_se0_ag4_f_02_1,del_restart,verbatim
32074,2892,ca- <-> ***,ca- , ***,rev,openai-async,True,VLD_se0_ag4_f_02_1,del_restart,verbatim
32075,2932,c- <-> ***,c- , ***,rev,openai-async,True,VLD_se0_ag4_f_02_1,del_restart,verbatim
32076,3336,en- <-> ***,en- , ***,rev,openai-async,True,VLD_se0_ag4_f_02_1,del_restart,verbatim
32077,4004,es- <-> ***,es- , ***,rev,openai-async,True,VLD_se0_ag4_f_02_1,del_restart,verbatim
32078,4133,f- <-> ***,f- , ***,rev,openai-async,True,VLD_se0_ag4_f_02_1,del_restart,verbatim
32079,4338,and- <-> ***,and- , ***,rev,openai-async,True,VLD_se0_ag4_f_02_1,del_restart,verbatim
32080,4861,h- <-> ***,h- , ***,rev,openai-async,True,VLD_se0_ag4_f_02_1,del_restart,verbatim
32081,5656,and- <-> ***,and- , ***,rev,openai-async,True,VLD_se0_ag4_f_02_1,del_restart,verbatim
32082,5934,s- <-> ***,s- , ***,rev,openai-async,True,VLD_se0_ag4_f_02_1,del_restart,verbatim
32083,6107,t- <-> ***,t- , ***,rev,openai-async,True,VLD_se0_ag4_f_02_1,del_restart,verbatim
32084,6514,t- <-> ***,t- , ***,rev,openai-async,True,VLD_se0_ag4_f_02_1,del_restart,verbatim
32085,6529,l- <-> ***,l- , ***,rev,openai-async,True,VLD_se0_ag4_f_02_1,del_restart,verbatim
32086,6559,a- <-> ***,a- , ***,rev,openai-async,True,VLD_se0_ag4_f_02_1,del_restart,verbatim
32087,7689,a- <-> ***,a- , ***,rev,openai-async,True,VLD_se0_ag4_f_02_1,del_restart,verbatim
32088,639,*** <-> it,*** , it,rev,openai-async,True,VLD_se0_ag3_f_01_2,add_pronoun_21d,morpho_syntax
32089,264,a <-> ***,a , ***,rev,openai-async,True,VLD_se0_ag3_f_01_2,is_lexical,morpho_syntax
32090,575,i <-> i've,i , i've,rev,openai-async,True,VLD_se0_ag3_f_01_2,is_lexical,morpho_syntax
32091,581,a <-> the,a , the,rev,openai-async,True,VLD_se0_ag3_f_01_2,is_lexical,morpho_syntax
32092,748,i <-> we,i , we,rev,openai-async,True,VLD_se0_ag3_f_01_2,is_lexical,morpho_syntax
32093,69,um <-> ***,um , ***,rev,openai-async,True,VLD_se0_ag3_f_01_2,filler_del,verbatim
32094,96,mm-hmm <-> ***,mm-hmm , ***,rev,openai-async,True,VLD_se0_ag3_f_01_2,filler_del,verbatim
32095,221,mm-hmm <-> ***,mm-hmm , ***,rev,openai-async,True,VLD_se0_ag3_f_01_2,filler_del,verbatim
32096,223,mm-hmm <-> ***,mm-hmm , ***,rev,openai-async,True,VLD_se0_ag3_f_01_2,filler_del,verbatim
32097,363,mm-hmm <-> ***,mm-hmm , ***,rev,openai-async,True,VLD_se0_ag3_f_01_2,filler_del,verbatim
32098,454,mm-hmm <-> ***,mm-hmm , ***,rev,openai-async,True,VLD_se0_ag3_f_01_2,filler_del,verbatim
32099,475,mm-hmm <-> ***,mm-hmm , ***,rev,openai-async,True,VLD_se0_ag3_f_01_2,filler_del,verbatim
32100,531,mm-hmm <-> ***,mm-hmm , ***,rev,openai-async,True,VLD_se0_ag3_f_01_2,filler_del,verbatim
32101,604,mm-hmm <-> ***,mm-hmm , ***,rev,openai-async,True,VLD_se0_ag3_f_01_2,filler_del,verbatim
32102,39,because you're sta- <-> ***,because you're sta- , ***,rev,openai-async,True,VLD_se0_ag3_f_01_2,del_restart,verbatim
32103,90,like- <-> ***,like- , ***,rev,openai-async,True,VLD_se0_ag3_f_01_2,del_restart,verbatim
32104,144,bla- <-> ***,bla- , ***,rev,openai-async,True,VLD_se0_ag3_f_01_2,del_restart,verbatim
32105,460,and it's se- <-> ***,and it's se- , ***,rev,openai-async,True,VLD_se0_ag3_f_01_2,del_restart,verbatim
32106,499,dr- <-> ***,dr- , ***,rev,openai-async,True,VLD_se0_ag3_f_01_2,del_restart,verbatim
32107,623,sta- <-> ***,sta- , ***,rev,openai-async,True,VLD_se0_ag3_f_01_2,del_restart,verbatim
32108,763,are <-> ***,are , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,cop_aux_del_19a,morpho_syntax
32109,5363,uncle <-> uncle's,uncle , uncle's,rev,openai-async,True,ROC_se0_ag2_f_04_1,cop_aux_del_19a,morpho_syntax
32110,5416,is <-> ***,is , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,cop_aux_del_19a,morpho_syntax
32111,7550,is <-> ***,is , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,cop_aux_del_19a,morpho_syntax
32112,7608,everybody <-> everybody's,everybody , everybody's,rev,openai-async,True,ROC_se0_ag2_f_04_1,cop_aux_del_19a,morpho_syntax
32113,8538,*** <-> are,*** , are,rev,openai-async,True,ROC_se0_ag2_f_04_1,cop_aux_del_19a,morpho_syntax
32114,1816,*** <-> don't,*** , don't,rev,openai-async,True,ROC_se0_ag2_f_04_1,invariant_be_19b,morpho_syntax
32115,7176,*** <-> do,*** , do,rev,openai-async,True,ROC_se0_ag2_f_04_1,invariant_be_19b,morpho_syntax
32116,8026,are <-> do,are , do,rev,openai-async,True,ROC_se0_ag2_f_04_1,invariant_be_19b,morpho_syntax
32117,3054,i'll <-> i,i'll , i,rev,openai-async,True,ROC_se0_ag2_f_04_1,future_ll_del_19c,morpho_syntax
32118,4433,i'll <-> i,i'll , i,rev,openai-async,True,ROC_se0_ag2_f_04_1,future_ll_del_19c,morpho_syntax
32119,6211,will <-> ***,will , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,future_ll_del_19c,morpho_syntax
32120,2346,stamps <-> stamp,stamps , stamp,rev,openai-async,True,ROC_se0_ag2_f_04_1,final_s_del_20a_21b,morpho_syntax
32121,4924,challenge <-> challenges,challenge , challenges,rev,openai-async,True,ROC_se0_ag2_f_04_1,final_s_del_20a_21b,morpho_syntax
32122,7295,school <-> schools,school , schools,rev,openai-async,True,ROC_se0_ag2_f_04_1,final_s_del_20a_21b,morpho_syntax
32123,7640,adam <-> adams,adam , adams,rev,openai-async,True,ROC_se0_ag2_f_04_1,final_s_del_20a_21b,morpho_syntax
32124,6661,help <-> helped,help , helped,rev,openai-async,True,ROC_se0_ag2_f_04_1,stem_for_past_20e,morpho_syntax
32125,659,*** <-> it,*** , it,rev,openai-async,True,ROC_se0_ag2_f_04_1,add_pronoun_21d,morpho_syntax
32126,3719,*** <-> it,*** , it,rev,openai-async,True,ROC_se0_ag2_f_04_1,add_pronoun_21d,morpho_syntax
32127,4531,it <-> ***,it , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,add_pronoun_21d,morpho_syntax
32128,5707,it <-> ***,it , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,add_pronoun_21d,morpho_syntax
32129,6160,*** <-> it,*** , it,rev,openai-async,True,ROC_se0_ag2_f_04_1,add_pronoun_21d,morpho_syntax
32130,6811,*** <-> it,*** , it,rev,openai-async,True,ROC_se0_ag2_f_04_1,add_pronoun_21d,morpho_syntax
32131,7113,*** <-> it,*** , it,rev,openai-async,True,ROC_se0_ag2_f_04_1,add_pronoun_21d,morpho_syntax
32132,8768,*** <-> it,*** , it,rev,openai-async,True,ROC_se0_ag2_f_04_1,add_pronoun_21d,morpho_syntax
32133,5772,*** <-> if,*** , if,rev,openai-async,True,ROC_se0_ag2_f_04_1,if_whether_del_23b,morpho_syntax
32134,4079,wanna <-> ought to,wanna , ought to,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
32135,7374,about <-> dumb they're,about , dumb they're,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_red_form,morpho_syntax
32136,207,a <-> ***,a , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32137,368,a <-> ***,a , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32138,492,*** <-> a,*** , a,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32139,494,*** <-> a,*** , a,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32140,513,uh <-> a,uh , a,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32141,516,that <-> i,that , i,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32142,788,a <-> ***,a , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32143,815,i <-> ***,i , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32144,866,a <-> the,a , the,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32145,1067,a <-> ***,a , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32146,1079,i <-> ***,i , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32147,1621,o <-> ***,o , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32148,1694,a <-> ***,a , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32149,1895,a <-> ***,a , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32150,2344,*** <-> a,*** , a,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32151,2460,the um at <-> d,the um at , d,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32152,2515,i <-> ***,i , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32153,2653,i <-> ***,i , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32154,2734,a <-> ***,a , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32155,2743,a <-> ***,a , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32156,3001,he's like you got an average you <-> i,he's like you got an average you , i,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32157,3188,a <-> the,a , the,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32158,3207,the oldest <-> a,the oldest , a,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32159,3577,her <-> a,her , a,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32160,4156,a <-> ***,a , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32161,4353,i <-> ***,i , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32162,4448,a <-> ***,a , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32163,4613,i'm <-> i,i'm , i,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32164,4758,a <-> ***,a , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32165,4794,*** <-> a,*** , a,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32166,5029,i <-> ***,i , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32167,5275,*** <-> a,*** , a,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32168,5329,i <-> we,i , we,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32169,5565,i <-> ***,i , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32170,5931,i <-> ***,i , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32171,6741,a <-> ***,a , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32172,7036,a <-> ***,a , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32173,8200,the <-> a,the , a,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32174,8325,*** <-> i,*** , i,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32175,8635,i <-> ***,i , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32176,8641,i <-> ***,i , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32177,8886,a <-> ***,a , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32178,8895,uh <-> i,uh , i,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_lexical,morpho_syntax
32179,109,where did <-> where'd,where did , where'd,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_contraction,reductions
32180,5814,rochester is <-> rochester's,rochester is , rochester's,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_contraction,reductions
32181,5864,it's <-> this is,it's , this is,rev,openai-async,True,ROC_se0_ag2_f_04_1,is_contraction,reductions
32182,1113,um <-> yep,um , yep,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_sub,verbatim
32183,38,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32184,57,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32185,65,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32186,69,okay <-> ***,okay , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32187,79,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32188,88,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32189,97,okay <-> ***,okay , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32190,107,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32191,124,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32192,135,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32193,139,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32194,148,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32195,152,mm-hmm <-> ***,mm-hmm , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32196,195,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32197,253,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32198,355,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32199,420,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32200,452,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32201,489,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32202,508,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32203,573,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32204,584,*** <-> okay,*** , okay,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32205,645,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32206,648,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32207,707,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32208,731,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32209,755,mm-hmm <-> ***,mm-hmm , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32210,772,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32211,806,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32212,919,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32213,941,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32214,966,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32215,1004,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32216,1006,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32217,1159,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32218,1276,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32219,1298,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32220,1319,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32221,1362,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32222,1395,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32223,1407,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32224,1414,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32225,1426,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32226,1450,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32227,1475,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32228,1493,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32229,1536,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32230,1583,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32231,1796,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32232,1812,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32233,1839,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32234,1849,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32235,1870,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32236,1901,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32237,1960,mm-hmm <-> ***,mm-hmm , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32238,1972,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32239,2062,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32240,2065,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32241,2119,mm-hmm <-> ***,mm-hmm , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32242,2154,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32243,2223,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32244,2286,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32245,2303,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32246,2361,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32247,2402,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32248,2416,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32249,2527,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32250,2536,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32251,2580,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32252,2632,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32253,2695,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32254,2843,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32255,2950,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32256,3064,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32257,3076,mm-hmm <-> ***,mm-hmm , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32258,3082,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32259,3089,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32260,3159,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32261,3181,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32262,3236,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32263,3275,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32264,3333,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32265,3375,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32266,3616,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32267,3630,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32268,3754,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32269,3783,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32270,3795,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32271,3912,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32272,3919,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32273,4000,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32274,4029,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32275,4134,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32276,4255,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32277,4257,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32278,4259,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32279,4270,mm-hmm <-> ***,mm-hmm , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32280,4277,mm-hmm <-> ***,mm-hmm , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32281,4285,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32282,4311,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32283,4412,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32284,4473,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32285,4525,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32286,4672,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32287,4695,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32288,4744,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32289,4777,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32290,4832,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32291,4845,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32292,4858,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32293,4916,uh <-> ***,uh , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32294,4942,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32295,5016,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32296,5040,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32297,5082,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32298,5092,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
32299,5114,um <-> ***,um , ***,rev,openai-async,True,ROC_se0_ag2_f_04_1,filler_del,verbatim
